id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
4306759,2020,56116945,4101122,52015822,14232249,854782,14961222,1427453
4306767,2020,1782166444,432910015,1349256429,11643187,200499533,792240952,240084074
4306809,2020,1020292105,144696177,875595928,35439292,270268703,460278437,109609496
4306908,2020,594377783,36851824,55752596,172095717,34329749,197163088,153937406
4306924,2020,53411658,2593401,50818257,2290846,2136486,12451667,13321644
4306932,2020,347384641,35206416,312178224,68176253,15086594,175210033,53705344
4306957,2020,224577148,7741833,216835315,25355558,144622324,24768263,22089171
4306973,2020,121465864,9199571,112266292,46965924,9603975,33220922,22475471
4307005,2020,5859841943,808120943,5051721,88105544,1757430493,2669916657,536268306
4307054,2020,144767928,8596513,136171415,56165936,15814538,39147224,25043717
4307104,2020,142340217,4619921,137720297,51782033,5323785,37201529,4341295
4307203,2020,116972469,9217555,107754915,35585609,7188508,34763107,3021769
4307302,2020,247658332,16488936,231169396,94360827,12802954,84681628,39323987
4307401,2020,215910305,11500301,204410004,111515171,7435647,59019323,26439864
4307450,2020,87109771,3826004,83283768,40687979,3512468,16831662,22251658
4307500,2020,622576899,63215598,559361301,112250469,70898527,290376874,85835431
4307559,2020,243279185,29959582,213319603,29973189,43947112,101363057,38036244
4307609,2020,1542697876,164290258,1378407618,4185244,453007085,648383907,272831382
4307708,2020,334153191,520850665,2820681245,1792106,741793627,1580852208,496243304
4307807,2020,1797386521,203173632,1594212889,91176609,589124413,726184981,187726886
4307815,2020,107224663,6717908,100506755,41318701,3256376,29550328,26381351
4307831,2020,171581672,12798558,158783114,70079173,15539654,50107183,23057105
4307864,2020,137478414,10950494,126527919,3800097,40619286,2595318,21954483
4307906,2020,3607729923,627444555,2980285368,153150541,1044942059,1412757002,369435766
4308003,2020,226717531,2363787,203079661,17664484,27236977,120394096,37784104
4308052,2020,73369977,2927141,70442836,33372291,479832,15460922,16811303
4308078,2020,102076363,6757759,95318604,22953508,11244288,32167449,2895336
4308102,2020,47087936,51624467,419254893,17588958,89233489,240825628,71606818
4308201,2020,1948953361,369899767,1579053594,113372483,709892306,587793648,167995157
4308250,2020,61996364,2449316,59547047,29937585,3143114,12469249,13997099
4308300,2020,245766183,11661114,234105069,40612474,12245729,12717693,54069936
4308409,2020,192869539,13132864,179736675,58091374,2068868,58219332,4273729
4308433,2020,46799254,1733231,45066022,17208313,3116486,8476524,16264699
4308458,2020,255855884,20997263,234858622,90919064,8589298,102089482,33260778
4308508,2020,1202108944,120329451,1081779493,94860208,182932073,638178139,165809072
4308607,2020,2302654875,43757164,1865083235,50812368,852467582,776214843,185588441
4308656,2020,148258738,6675472,141583266,81890765,4198753,30712352,24781395
4308706,2020,240406166,2372135,216684816,51451092,55154181,77272212,3280733
4308805,2020,156306292,6443147,149863145,56315392,8308193,41251289,43988271
4308854,2020,126462424,9613408,116849016,60171523,3257108,38118667,15301718
4308904,2020,649109273,51810071,597299202,85941279,113602244,305201861,92553818
4309001,2020,764649745,69289824,695359921,204068067,101129936,288048107,102113812
4309050,2020,27622049,25622003,250598486,18925539,109952903,71211736,50508307
4309100,2020,2022329978,217922394,1804407584,16214833,278132563,12279038,282156387
4309126,2020,60440574,1800709,58639865,282701,3264339,9601266,17504159
4309159,2020,79029907,1894787,7713512,34455945,2976197,11949593,27753385
4309209,2020,1064098301,1723966781,8917016229,16449766,3783007655,3747563174,1369995634
4309258,2020,71844361,3385496,68458865,36574241,2340052,17284729,12259844
4309308,2020,5826460006,2053653408,3772806598,49652936,1148174581,2029543184,545435897
4309407,2020,960169808,84137561,876032247,5134446,290073389,389737625,144876773
4309506,2020,295455042,30492809,264962232,58405151,37555561,122967508,46034013
4309555,2020,201263833,2618926,175074573,25260072,46136997,75297099,28380404
4309571,2020,59460659,17338,57726859,23051855,1857515,11605954,21211536
4309605,2020,1707526941,355302894,1352224047,90959717,660197906,468721814,132344609
4309654,2020,213292632,24509815,188782817,45017947,56788885,46233311,40742675
4309704,2020,184330843,14609905,169720938,68173417,9945774,62821936,2877981
4309753,2020,83286488,455978,78726709,25728757,7518803,18180976,27298172
4309803,2020,225183318,1603061,209152708,89198727,17506448,70498603,3194893
4309902,2020,241209261,24134205,217075055,68258478,11687398,92226112,44903067
4309951,2020,110960278,5810767,105149511,44875831,3266506,28657066,28350107
4310009,2020,1203380418,165035832,1038344586,163530109,293597243,465985134,1152321
4310108,2020,1711229294,21083195,1500397344,4662277,740808151,56080001,194126905
4310207,2020,4390345148,478958167,3911386981,183061862,1026474241,2136232572,565618307
4310306,2020,122338278,9474828,11286345,34207003,15405893,39167647,24082906
4310330,2020,553506721,36322456,517184265,1846202,57976092,293516083,163845889
4310363,2020,744218254,84949158,659269095,26354261,491711376,118638453,22565005
4310405,2020,325846574,4406537,281781204,111114949,36383134,9317519,41107932
4310413,2020,73038153,3487399,69550754,3318417,3172663,15990268,17203653
4310439,2020,192562835,10343125,182219709,74786998,15080088,53407017,38945607
4310462,2020,10224914,4335688,97913452,49876041,5542437,25628667,16866307
4310504,2020,203668184,19904803,183763382,3942059,16493395,90134414,37714983
4310538,2020,196795954,11021846,185774108,11861773,21674694,118963577,33274064
4310553,2020,95671573,2845644,92825928,48112235,2375408,18029903,24308383
4310579,2020,73403581,1131055,72272527,44780146,3402775,8155531,15934075
4310603,2020,1571169036,147505776,1423663261,414734609,279774305,511298944,217855403
4310652,2020,72408469,1822023,70586447,35629916,3316545,12937453,18702533
4310702,2020,70901366,2179155,68722211,29537211,3227982,13781671,22175346
4310751,2020,3745515,1062254,36392896,13086813,1657313,6967343,14681427
4310801,2020,979022025,143881575,835140451,8828572,206566782,487280444,132464653
4310850,2020,106616607,6008598,100608008,36213859,4457322,35651853,24284974
4310876,2020,7647959,1997886,74481704,39273262,2122351,12428657,20657434
4310900,2020,157557684,9365218,148192466,68816861,12307395,4263613,2443208
4311007,2020,747053269,47788971,699264298,219790274,39879605,300671265,138923153
4311106,2020,255078088,14351853,240726235,55657896,21592286,106139352,57336702
4311122,2020,75620968,3554647,72066321,21781211,5303336,21580376,23401398
4311130,2020,154903941,2717282,152186659,10525492,4487621,19161727,23282391
4311155,2020,430969428,20188143,410781285,237762414,11914302,102983584,58120986
4311205,2020,1141721691,156572065,985149625,261692142,42277637,56003356,121146287
4311239,2020,53804526,2036779,51767747,21726761,1920656,8233211,19887119
4311254,2020,101795976,2839563,98956414,44202151,3429478,1648466,34840125
4311270,2020,742539,5758988,68494912,27713513,2037955,22293734,1644971
4311304,2020,1133234506,106802856,1026431649,185330271,240026565,459687712,141387101
4311403,2020,4695484137,726137178,3969346959,17219481,1066180429,244739804,438549009
4311429,2020,50733831,1631178,49102653,18050304,3365749,8566629,1911997
4311502,2020,269618551,9171807,260446744,140670455,8290484,6146925,50016554
4311601,2020,121601222,8839252,112761971,32909481,551087,44618643,29722975
4311627,2020,318554767,26470896,292083871,5598262,196340716,56702602,33442292
4311643,2020,55572422,1324179,54248243,30854629,3086096,7639475,12668044
4311700,2020,186903602,11264402,1756392,65533177,11978942,61752766,36374316
4311718,2020,331615518,10261894,321353625,221273466,13234087,50555482,3629059
4311734,2020,53585598,1604557,51981042,18152962,3356197,10227631,20244251
4311759,2020,278462719,11485288,266977431,141234475,13134218,66261589,46347148
4311775,2020,153824711,10068153,143756558,26689019,2257761,55644793,38845137
4311791,2020,76303706,3127388,73176318,27401051,9160863,15880967,20733437
4311809,2020,222670097,285242595,1941458375,16393145,712765995,820854937,243905993
4311908,2020,143567942,7526743,1360412,44080518,14381982,50297614,27281086
4311981,2020,82004783,3861776,78143008,32274912,236337,16929161,26575564
4312005,2020,62886199,2915166,59971033,26272121,377948,13060329,16859103
4312054,2020,98780969,6655027,92125942,30122508,69339,31101124,23968409
4312104,2020,113421086,9018382,104402704,25451116,11783017,37428135,29740436
4312138,2020,111605113,6895323,10470979,52164391,3398164,2872979,20417445
4312153,2020,147068482,12032898,135035583,22377424,47152896,37044908,28460354
4312179,2020,46832187,1493666,4533852,21406544,153902,8292606,14100352
4312203,2020,112355423,5467615,106887807,3545214,9658949,35056605,26720113
4312252,2020,199313263,32546787,166766476,42220918,12158626,67419035,44967896
4312302,2020,143279595,12954045,130325549,34201345,26907424,39177612,30039168
4312351,2020,60230091,7721271,52508819,24810377,4421884,10628347,12648211
4312377,2020,83129027,2093402,81035625,40010577,2689886,13532335,24802828
4312385,2020,7434126,4920091,69421169,27729163,11054705,137335,16903802
4312401,2020,3905781931,697363347,3208418585,60283036,1286952214,1479205737,381977598
4312427,2020,83755402,7298827,76456575,22364951,2457142,29317357,22317126
4312443,2020,59890132,2426863,57463269,18743302,2516272,14197786,22005908
4312450,2020,103582091,10089351,93492739,11702125,12450585,31667271,37672759
4312476,2020,211333878,1857582,192758058,32963116,6116227,60253991,38378681
4312500,2020,427436511,22049693,405386818,180625391,2273546,126025676,76000291
4312609,2020,284633961,2198262,262651341,22359281,134316233,75639494,30336332
4312617,2020,724936864,47191069,677745795,382893723,144801739,123662944,26387389
4312625,2020,54969007,1708135,53260872,26241392,1839846,989312,15286514
4312658,2020,1371080011,19956924,117151077,87963996,497032665,475359014,111155095
4312674,2020,80269331,5890454,74378877,34081043,2119717,23294726,14883391
4312708,2020,407282862,42326084,364956778,77226102,29385637,189154301,69190738
4312757,2020,196106912,39453108,156653804,5012444,10320997,70769588,25438779
4312807,2020,263689994,35183295,228506699,33088799,93893494,71982687,29541719
4312906,2020,622403225,46506948,575896277,80581491,301253032,136712056,57349698
4312955,2020,113854937,11336022,102518915,37264905,21308103,28440335,15505573
4313003,2020,114524693,7753665,106771028,37211866,14711647,29986561,24860954
4313011,2020,187801094,21294623,166506471,65993701,46701883,34182504,19628383
4313037,2020,123203745,8407884,114795861,14871351,32162641,36561374,31200495
4313060,2020,702231998,52559767,649672232,2930697,358024778,172908489,115808269
4313086,2020,78854921,6857861,7199706,2599377,101173,19426635,16459354
4313102,2020,284050795,21132835,26291796,37896354,89432169,95582467,4000697
4313201,2020,826388832,9655713,729831702,3787946,183219951,385338263,123394028
4313300,2020,1323123237,18331782,1139805417,57681143,396701461,524765266,160657548
4313334,2020,150201437,12404232,137797205,65782458,14334768,39104853,18575126
4313359,2020,200991302,1215533,188835973,34926053,91835595,34777033,27297293
4313375,2020,1916838482,528167249,1388671233,24331426,399857059,779723923,184758824
4313391,2020,7973465,3121905,76612745,29562386,4613462,15947331,26489566
4313409,2020,9282359816,1074857275,8207502541,17856683,1858244247,513283749,119856412
4313425,2020,14725606,828982,13896624,7431974,5080173,35322644,24243683
4313441,2020,47789777,1828522,45961255,179397,1143225,10329174,16549156
4313466,2020,57376948,2272793,55104155,2535885,1995661,12889045,14860599
4313490,2020,99096428,5504701,93591727,32500638,7444818,27155738,26490533
4313508,2020,1695496567,170063397,152543317,38014333,248232545,938506251,30068004
4313607,2020,126480824,7731439,118749386,4754557,8288418,38221096,24694303
4313656,2020,565516757,35458218,530058538,86576722,199783753,169145208,74552855
4313706,2020,1477384872,123978556,1353406316,46851721,76587296,610868998,197432812
4313805,2020,234301713,12326973,22197474,63296012,43575554,72646787,42456387
4313904,2020,2104504977,244713723,1859791254,113374074,727850423,7659243,252642457
4313953,2020,361491067,28226973,333264094,90062483,6447376,120205555,58522297
4314001,2020,313957023,43002518,270954505,54584621,71133048,102057419,43179417
4314027,2020,149973545,8293536,141680008,43594056,5204942,50088008,42793003
4314035,2020,110224099,10866815,99357284,22757235,823141,40471612,27897026
4314050,2020,1279035986,103411673,1175624313,3938752,356045663,526277473,289362424
4314068,2020,987278,3821373,94906427,40001254,3457908,18644212,32803053
4314076,2020,167546856,16098021,151448835,48535418,21017139,42745904,39150375
4314100,2020,10048731825,1315244996,8733486829,127466642,1137559527,6404094699,106436596
4314134,2020,11225827,11063356,101194914,32976185,27776697,21775547,18666485
4314159,2020,202082809,14778765,187304044,50475702,45376874,47295778,44155689
4314175,2020,144473286,3858478,140614808,97025068,4022465,18513511,21053764
4314209,2020,145746194,7878337,137867857,33141393,9475942,55088943,40161579
4314308,2020,244656825,12516127,232140698,120031384,9041456,72526702,30541156
4314407,2020,9494825879,979796406,8515029473,177298664,1098507753,5479885714,1759337342
4314423,2020,298779912,33516869,265263043,1020011,14363014,7488726,36545532
4314456,2020,102393659,6821727,95571932,43838766,14140094,18627973,18965099
4314464,2020,214397239,15827954,198569285,36370932,124072588,15326904,22798862
4314472,2020,784840625,10223348,774617276,54104833,640672147,47732653,32107643
4314498,2020,114704211,349392,111210291,53829671,6278947,20861996,30239676
4314506,2020,304330055,21145036,283185019,44680877,62763997,103359657,72380487
4314548,2020,6422004,5816275,58403766,23060126,5482346,13168025,16693269
4314555,2020,7196276,212088,6984188,35059208,1834556,14495468,18452648
4314605,2020,498860451,19405057,479455394,22032426,26097205,118590347,114443583
4314704,2020,208061667,13994564,194067102,33768578,30011128,7634232,53945076
4314753,2020,106113955,12034178,94079777,19518718,33731207,24737205,16092647
4314779,2020,27292909,14784921,258144169,147269939,9551228,74592218,26730784
